USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.2  0.0 157432  7140 ?        Ss   08:46   0:01 /sbin/init
root         857  0.7  0.0   3580  2556 ?        S    08:47   0:04 /bin/bash /opt/profile/led_indicator.sh g3d1
avahi       1082  0.0  0.0   4848  2324 ?        Ss   08:47   0:00 avahi-daemon: running [euto-v9-discovery.local]
root        1084  0.0  0.0   3212   724 ?        Ss   08:47   0:00 /sbin/klogd -n
root        1087  0.0  0.0   3212   772 ?        Ss   08:47   0:00 /sbin/syslogd -n
root        1088  0.0  0.0   2040  1376 pts/0    Ss+  08:47   0:00 /sbin/agetty -o -p -- \u --noclear --keep-baud console 115200,38400,9600 vt220
root        1090  0.0  0.0   2040  1424 pts/0    Ss+  08:47   0:00 /sbin/agetty -o -p -- \u --noclear --keep-baud pts/0 115200,38400,9600 vt220
root        1091  0.0  0.0   2040  1404 pts/1    Ss+  08:47   0:00 /sbin/agetty -o -p -- \u --noclear --keep-baud pts/1 115200,38400,9600 vt220
root        1092  0.0  0.0   2040  1376 pts/2    Ss+  08:47   0:00 /sbin/agetty -o -p -- \u --noclear --keep-baud pts/2 115200,38400,9600 vt220
root        1093  0.0  0.0   2040  1416 pts/3    Ss+  08:47   0:00 /sbin/agetty -o -p -- \u --noclear --keep-baud pts/3 115200,38400,9600 vt220
root        1095  0.0  0.0   2448   628 ?        Ss   08:47   0:00 /usr/sbin/crond -n
message+    1096  0.0  0.0   4344  2848 ?        Ss   08:47   0:00 /usr/bin/dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
avahi       1099  0.0  0.0   4716   248 ?        S    08:47   0:00 avahi-daemon: chroot helper
root        1102  0.0  0.0   8484  4908 ?        Ss   08:47   0:00 /usr/sbin/ofonod -n
root        1103  0.0  0.0   3420  2456 ?        Ss   08:47   0:00 /bin/sh /usr/bin/pstore-journal.sh
root        1119  0.0  0.0  31352  3916 ?        S    08:47   0:00 journalctl -b -f
root        1130  0.0  0.0      0     0 ?        I    08:47   0:00 [kworker/1:2-memcg_kmem_cache]
root        1477  0.0  0.0   3196    88 ?        Ss   08:47   0:00 udhcpc -R -b -p /var/run/udhcpc.eth0.pid -i eth0
root        1697  0.0  0.0   6324  4512 ?        Ss   08:47   0:00 sshd: root@pts/2
root        1703  0.0  0.0   4568  3844 pts/2    Ss   08:47   0:00 -sh
root        1803  0.0  0.0   7020  3580 pts/2    S+   08:47   0:00 lxc-attach -n linux1 -- bash
root        1806  0.0  0.0   4340  3472 pts/3    Ss   08:47   0:00 bash
root        1882  0.0  0.1 270572 37816 pts/3    Sl+  08:47   0:00 python /opt/ros/melodic/bin/roscore
root        1882  0.0  0.1 270572 37816 pts/3    Sl+  08:47   0:00 python /opt/ros/melodic/bin/roscore
root        1882  0.0  0.1 270572 37816 pts/3    Sl+  08:47   0:00 python /opt/ros/melodic/bin/roscore
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:47   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:47   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:47   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:47   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:47   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:47   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:47   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:47   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:49   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:49   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:49   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:49   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:49   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:49   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:49   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:49   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:49   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:49   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:49   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:49   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:49   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:49   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:49   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:50   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:50   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:50   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  3.0  0.1 2258700 37316 ?       Ssl  08:50   0:14 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:50   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:50   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  0.0  0.1 2258700 37316 ?       Ssl  08:50   0:00 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1918  1.6  0.1 2258700 37316 ?       Ssl  08:50   0:07 python /opt/ros/melodic/bin/rosmaster --core -p 11311 -w 3 __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/master.log
root        1941  0.0  0.0 246108 11480 ?        Ssl  08:47   0:00 /opt/ros/melodic/lib/rosout/rosout __name:=rosout __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/rosout-1.log
root        1941  0.0  0.0 246108 11480 ?        Ssl  08:47   0:00 /opt/ros/melodic/lib/rosout/rosout __name:=rosout __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/rosout-1.log
root        1941  0.0  0.0 246108 11480 ?        Ssl  08:47   0:00 /opt/ros/melodic/lib/rosout/rosout __name:=rosout __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/rosout-1.log
root        1941  0.0  0.0 246108 11480 ?        Ssl  08:47   0:00 /opt/ros/melodic/lib/rosout/rosout __name:=rosout __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/rosout-1.log
root        1941  0.0  0.0 246108 11480 ?        Ssl  08:50   0:00 /opt/ros/melodic/lib/rosout/rosout __name:=rosout __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/rosout-1.log
root        6490  0.0  0.0   6324  4544 ?        Ss   08:49   0:00 sshd: root@notty
root        6607  0.0  0.0 311792  5612 ?        S    08:49   0:00 /opt/ros/melodic/lib/rubis_autorunner/cubetown_full_autorunner __name:=cubetown_full_autorunner __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/cubetown_full_autorunner-1.log
root        6608  0.1  0.1 271268 38380 ?        Sl   08:49   0:00 python /opt/ros/melodic/bin/roslaunch rubis_autorunner _cubetown_autorunner_1_sensing.launch
root        6608  0.1  0.1 271268 38380 ?        Sl   08:49   0:00 python /opt/ros/melodic/bin/roslaunch rubis_autorunner _cubetown_autorunner_1_sensing.launch
root        6608  0.0  0.1 271268 38380 ?        Sl   08:49   0:00 python /opt/ros/melodic/bin/roslaunch rubis_autorunner _cubetown_autorunner_1_sensing.launch
root        6669  0.0  0.0 247544 12552 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/tf/static_transform_publisher 0.0001 0 0 0 0 0 /world /map 100 __name:=world_to_map __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/world_to_map-1.log
root        6669  0.1  0.0 247544 12552 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/tf/static_transform_publisher 0.0001 0 0 0 0 0 /world /map 100 __name:=world_to_map __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/world_to_map-1.log
root        6669  0.0  0.0 247544 12552 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/tf/static_transform_publisher 0.0001 0 0 0 0 0 /world /map 100 __name:=world_to_map __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/world_to_map-1.log
root        6669  0.0  0.0 247544 12552 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/tf/static_transform_publisher 0.0001 0 0 0 0 0 /world /map 100 __name:=world_to_map __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/world_to_map-1.log
root        6669  0.0  0.0 247544 12552 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/tf/static_transform_publisher 0.0001 0 0 0 0 0 /world /map 100 __name:=world_to_map __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/world_to_map-1.log
root        6670  0.0  0.0 247544 12544 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/tf/static_transform_publisher 0 0 0 0 0 0 /map /mobility 100 __name:=map_to_mobility __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/map_to_mobility-2.log
root        6670  0.1  0.0 247544 12544 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/tf/static_transform_publisher 0 0 0 0 0 0 /map /mobility 100 __name:=map_to_mobility __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/map_to_mobility-2.log
root        6670  0.0  0.0 247544 12544 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/tf/static_transform_publisher 0 0 0 0 0 0 /map /mobility 100 __name:=map_to_mobility __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/map_to_mobility-2.log
root        6670  0.0  0.0 247544 12544 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/tf/static_transform_publisher 0 0 0 0 0 0 /map /mobility 100 __name:=map_to_mobility __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/map_to_mobility-2.log
root        6670  0.0  0.0 247544 12544 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/tf/static_transform_publisher 0 0 0 0 0 0 /map /mobility 100 __name:=map_to_mobility __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/map_to_mobility-2.log
root        6671  0.0  0.0 318956 15152 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/map_file/vector_map_loader /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/dtlane.csv /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/idx.csv /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/lane.csv /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/node.csv /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/point.csv __name:=vector_map_loader __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/vector_map_loader-3.log
root        6671  0.0  0.0 318956 15152 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/map_file/vector_map_loader /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/dtlane.csv /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/idx.csv /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/lane.csv /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/node.csv /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/point.csv __name:=vector_map_loader __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/vector_map_loader-3.log
root        6671  0.0  0.0 318956 15152 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/map_file/vector_map_loader /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/dtlane.csv /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/idx.csv /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/lane.csv /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/node.csv /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/point.csv __name:=vector_map_loader __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/vector_map_loader-3.log
root        6671  0.0  0.0 318956 15152 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/map_file/vector_map_loader /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/dtlane.csv /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/idx.csv /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/lane.csv /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/node.csv /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/point.csv __name:=vector_map_loader __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/vector_map_loader-3.log
root        6671  0.0  0.0 318956 15152 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/map_file/vector_map_loader /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/dtlane.csv /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/idx.csv /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/lane.csv /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/node.csv /home/root/autoware.ai/autoware_files/vector_map/cubetown_circle/point.csv __name:=vector_map_loader __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/vector_map_loader-3.log
root        6673  0.0  0.0 258052 18304 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/map_file/points_map_loader __name:=points_map_loader __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/points_map_loader-4.log
root        6673  0.0  0.0 258052 18304 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/map_file/points_map_loader __name:=points_map_loader __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/points_map_loader-4.log
root        6673  0.0  0.0 258052 18304 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/map_file/points_map_loader __name:=points_map_loader __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/points_map_loader-4.log
root        6673  0.0  0.0 258052 18304 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/map_file/points_map_loader __name:=points_map_loader __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/points_map_loader-4.log
root        6673  0.0  0.0 258052 18304 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/map_file/points_map_loader __name:=points_map_loader __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/points_map_loader-4.log
root        6683  0.2  0.0 247024 13652 ?        Ssl  08:49   0:01 /opt/ros/melodic/lib/svl_pkg/svl_sensing __name:=svl_sensing __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/svl_sensing-5.log
root        6683  0.5  0.0 247024 13652 ?        Ssl  08:49   0:02 /opt/ros/melodic/lib/svl_pkg/svl_sensing __name:=svl_sensing __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/svl_sensing-5.log
root        6683  0.0  0.0 247024 13652 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/svl_pkg/svl_sensing __name:=svl_sensing __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/svl_sensing-5.log
root        6683  0.0  0.0 247024 13652 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/svl_pkg/svl_sensing __name:=svl_sensing __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/svl_sensing-5.log
root        6683  0.0  0.0 247024 13652 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/svl_pkg/svl_sensing __name:=svl_sensing __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/svl_sensing-5.log
root        6685  0.2  0.0 247544 12620 ?        Ssl  08:49   0:01 /opt/ros/melodic/lib/tf/static_transform_publisher 1.2 0 2.0 0 0 0 base_link velodyne 10 __name:=base_link_to_velodyne __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/base_link_to_velodyne-6.log
root        6685  1.1  0.0 247544 12620 ?        Ssl  08:49   0:06 /opt/ros/melodic/lib/tf/static_transform_publisher 1.2 0 2.0 0 0 0 base_link velodyne 10 __name:=base_link_to_velodyne __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/base_link_to_velodyne-6.log
root        6685  0.0  0.0 247544 12620 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/tf/static_transform_publisher 1.2 0 2.0 0 0 0 base_link velodyne 10 __name:=base_link_to_velodyne __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/base_link_to_velodyne-6.log
root        6685  0.0  0.0 247544 12620 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/tf/static_transform_publisher 1.2 0 2.0 0 0 0 base_link velodyne 10 __name:=base_link_to_velodyne __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/base_link_to_velodyne-6.log
root        6685  0.0  0.0 247544 12620 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/tf/static_transform_publisher 1.2 0 2.0 0 0 0 base_link velodyne 10 __name:=base_link_to_velodyne __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/base_link_to_velodyne-6.log
root        6687  0.2  0.0 247544 12580 ?        Ssl  08:49   0:01 /opt/ros/melodic/lib/tf/static_transform_publisher 0.029 -0.574 -1.820 4.712 0.009 -1.883 velodyne camera 10 __name:=lidar_to_camera __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/lidar_to_camera-7.log
root        6687  1.1  0.0 247544 12580 ?        Ssl  08:49   0:06 /opt/ros/melodic/lib/tf/static_transform_publisher 0.029 -0.574 -1.820 4.712 0.009 -1.883 velodyne camera 10 __name:=lidar_to_camera __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/lidar_to_camera-7.log
root        6687  0.0  0.0 247544 12580 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/tf/static_transform_publisher 0.029 -0.574 -1.820 4.712 0.009 -1.883 velodyne camera 10 __name:=lidar_to_camera __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/lidar_to_camera-7.log
root        6687  0.0  0.0 247544 12580 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/tf/static_transform_publisher 0.029 -0.574 -1.820 4.712 0.009 -1.883 velodyne camera 10 __name:=lidar_to_camera __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/lidar_to_camera-7.log
root        6687  0.0  0.0 247544 12580 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/tf/static_transform_publisher 0.029 -0.574 -1.820 4.712 0.009 -1.883 velodyne camera 10 __name:=lidar_to_camera __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/lidar_to_camera-7.log
root        6781  0.0  0.0 312060  6120 ?        S    08:49   0:00 /opt/ros/melodic/lib/rubis_autorunner/cubetown_full_autorunner __name:=cubetown_full_autorunner __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/cubetown_full_autorunner-1.log
root        6782  0.1  0.1 271428 38376 ?        Sl   08:49   0:00 python /opt/ros/melodic/bin/roslaunch rubis_autorunner _cubetown_autorunner_2_localization.launch
root        6782  0.0  0.1 271428 38376 ?        Sl   08:49   0:00 python /opt/ros/melodic/bin/roslaunch rubis_autorunner _cubetown_autorunner_2_localization.launch
root        6782  0.0  0.1 271428 38376 ?        Sl   08:49   0:00 python /opt/ros/melodic/bin/roslaunch rubis_autorunner _cubetown_autorunner_2_localization.launch
root        6838  1.1  0.1 326164 42492 ?        Ssl  08:49   0:05 /opt/ros/melodic/lib/points_downsampler/voxel_grid_filter __name:=voxel_grid_filter __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/voxel_grid_filter-1.log
root        6838  0.3  0.1 326164 42492 ?        Ssl  08:49   0:01 /opt/ros/melodic/lib/points_downsampler/voxel_grid_filter __name:=voxel_grid_filter __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/voxel_grid_filter-1.log
root        6838  0.0  0.1 326164 42492 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/points_downsampler/voxel_grid_filter __name:=voxel_grid_filter __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/voxel_grid_filter-1.log
root        6838  0.0  0.1 326164 42492 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/points_downsampler/voxel_grid_filter __name:=voxel_grid_filter __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/voxel_grid_filter-1.log
root        6838  0.0  0.1 326164 42492 ?        Ssl  08:49   0:00 /opt/ros/melodic/lib/points_downsampler/voxel_grid_filter __name:=voxel_grid_filter __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/voxel_grid_filter-1.log
root        6839 90.1  0.3 597816 106172 ?       Rsl  08:49   7:53 /home/root/autoware.ai/devel/lib/lidar_localizer/ndt_matching __name:=ndt_matching __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/ndt_matching-2.log
root        6839  0.6  0.3 597816 106172 ?       Ssl  08:49   0:03 /home/root/autoware.ai/devel/lib/lidar_localizer/ndt_matching __name:=ndt_matching __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/ndt_matching-2.log
root        6839  0.1  0.3 597816 106172 ?       Ssl  08:49   0:00 /home/root/autoware.ai/devel/lib/lidar_localizer/ndt_matching __name:=ndt_matching __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/ndt_matching-2.log
root        6839  0.0  0.3 597816 106172 ?       Ssl  08:49   0:00 /home/root/autoware.ai/devel/lib/lidar_localizer/ndt_matching __name:=ndt_matching __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/ndt_matching-2.log
root        6839  0.0  0.3 597816 106172 ?       Ssl  08:49   0:00 /home/root/autoware.ai/devel/lib/lidar_localizer/ndt_matching __name:=ndt_matching __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/ndt_matching-2.log
root        6839  0.0  0.3 597816 106172 ?       Ssl  08:49   0:00 /home/root/autoware.ai/devel/lib/lidar_localizer/ndt_matching __name:=ndt_matching __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/ndt_matching-2.log
root        6839  0.0  0.3 597816 106172 ?       Ssl  08:50   0:00 /home/root/autoware.ai/devel/lib/lidar_localizer/ndt_matching __name:=ndt_matching __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/ndt_matching-2.log
root        6840  0.0  0.1 357084 42084 ?        Ssl  08:49   0:00 python /opt/ros/melodic/lib/rostopic/rostopic pub /config/ndt autoware_config_msgs/ConfigNDT {header: {seq: 8, stamp: {secs: 0, nsecs: 0}, frame_id: },     init_pos_gnss: 0,     x: 57.1,     y: 1.38,     z: 0.48,     roll: 0.0,      pitch: 0.0,     yaw: 1.57,     use_predict_pose: 1,     error_threshold: 0.05,     resolution: 1.0,     step_size: 0.5,     trans_epsilon: 0.01,     max_iterations: 2}    __name:=config_ndt __log:=/home/root/.ros/log/9e1182fc-d62a-11e7-adb2-001234567890/config_ndt-3.log
